Game	GameID	Players	Rounds	Turns	Ticks	P0_Score	P0_Ordinal	P0_Type	P1_Score	P1_Ordinal	P1_Type	P2_Score	P2_Ordinal	P2_Type	P3_Score	P3_Ordinal	P3_Type	P4_Score	P4_Ordinal	P4_Type	P5_Score	P5_Ordinal	P5_Type	P6_Score	P6_Ordinal	P6_Type	P7_Score	P7_Ordinal	P7_Type	P8_Score	P8_Ordinal	P8_Type
SushiGo	853	4	2	87	90	38.0	1	rhea	16.0	4	Random	20.0	3	MCTSPlayer	33.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	854	4	2	87	92	34.0	2	rhea	26.0	4	Random	44.0	1	MCTSPlayer	32.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	855	4	2	87	92	39.0	1	rhea	26.0	3	Random	26.0	3	MCTSPlayer	33.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	856	4	2	87	90	21.0	3	rhea	10.0	4	Random	36.0	1	MCTSPlayer	34.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	857	4	2	87	90	44.0	1	rhea	23.0	3	Random	30.0	2	MCTSPlayer	20.0	4	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	858	4	2	87	90	39.0	1	rhea	17.0	4	Random	33.0	2	MCTSPlayer	23.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	859	4	2	87	92	27.0	3	rhea	21.0	4	Random	30.0	1	MCTSPlayer	30.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	860	4	2	87	92	31.0	2	rhea	20.0	4	Random	22.0	3	MCTSPlayer	40.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	861	4	2	87	90	29.0	3	rhea	16.0	4	Random	40.0	1	MCTSPlayer	30.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	862	4	2	87	94	30.0	2	rhea	10.0	4	Random	31.0	1	MCTSPlayer	24.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	863	4	2	87	94	33.0	1	rhea	28.0	3	Random	33.0	1	MCTSPlayer	21.0	4	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	864	4	2	87	90	39.0	1	rhea	18.0	4	Random	31.0	2	MCTSPlayer	25.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	865	4	2	87	92	29.0	2	rhea	27.0	3	Random	31.0	1	MCTSPlayer	27.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	866	4	2	87	90	36.0	2	rhea	21.0	4	Random	34.0	3	MCTSPlayer	38.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	867	4	2	87	92	39.0	1	rhea	19.0	4	Random	30.0	3	MCTSPlayer	34.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	868	4	2	87	90	38.0	1	rhea	22.0	4	Random	24.0	3	MCTSPlayer	26.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	869	4	2	87	90	46.0	1	rhea	16.0	4	Random	36.0	2	MCTSPlayer	27.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	870	4	2	87	90	26.0	3	rhea	27.0	2	Random	26.0	3	MCTSPlayer	29.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	871	4	2	87	92	36.0	2	rhea	17.0	4	Random	41.0	1	MCTSPlayer	32.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	872	4	2	87	96	32.0	3	rhea	34.0	1	Random	34.0	1	MCTSPlayer	30.0	4	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	873	4	2	87	92	33.0	1	rhea	14.0	4	Random	29.0	2	MCTSPlayer	28.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	874	4	2	87	92	22.0	4	rhea	29.0	1	Random	27.0	2	MCTSPlayer	26.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	875	4	2	87	94	34.0	2	rhea	24.0	3	Random	23.0	4	MCTSPlayer	36.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	876	4	2	87	90	28.0	4	rhea	31.0	3	Random	35.0	1	MCTSPlayer	35.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	877	4	2	87	92	31.0	3	rhea	13.0	4	Random	34.0	2	MCTSPlayer	40.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	878	4	2	87	96	39.0	1	rhea	21.0	4	Random	23.0	3	MCTSPlayer	24.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	879	4	2	87	92	33.0	1	rhea	25.0	4	Random	28.0	3	MCTSPlayer	31.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	880	4	2	87	92	26.0	2	rhea	20.0	4	Random	27.0	1	MCTSPlayer	25.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	881	4	2	87	92	29.0	1	rhea	26.0	2	Random	21.0	4	MCTSPlayer	25.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	882	4	2	87	92	38.0	1	rhea	18.0	4	Random	37.0	2	MCTSPlayer	36.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	883	4	2	87	92	46.0	1	rhea	28.0	4	Random	31.0	2	MCTSPlayer	29.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	884	4	2	87	94	35.0	2	rhea	13.0	4	Random	21.0	3	MCTSPlayer	42.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	885	4	2	87	92	28.0	3	rhea	15.0	4	Random	39.0	1	MCTSPlayer	30.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	886	4	2	87	90	28.0	1	rhea	22.0	4	Random	25.0	2	MCTSPlayer	24.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	887	4	2	87	90	38.0	1	rhea	17.0	4	Random	25.0	3	MCTSPlayer	29.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	888	4	2	87	92	42.0	1	rhea	17.0	4	Random	27.0	3	MCTSPlayer	30.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	889	4	2	87	92	27.0	3	rhea	13.0	4	Random	31.0	1	MCTSPlayer	29.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	890	4	2	87	90	22.0	3	rhea	22.0	3	Random	28.0	2	MCTSPlayer	39.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	891	4	2	87	90	38.0	1	rhea	28.0	3	Random	25.0	4	MCTSPlayer	29.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	892	4	2	87	92	34.0	2	rhea	22.0	4	Random	28.0	3	MCTSPlayer	37.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	893	4	2	87	92	31.0	1	rhea	22.0	3	Random	21.0	4	MCTSPlayer	30.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	894	4	2	87	94	38.0	1	rhea	16.0	4	Random	29.0	2	MCTSPlayer	28.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	895	4	2	87	92	36.0	3	rhea	21.0	4	Random	46.0	1	MCTSPlayer	41.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	896	4	2	87	94	30.0	3	rhea	4.00	4	Random	40.0	1	MCTSPlayer	33.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	897	4	2	87	90	25.0	3	rhea	17.0	4	Random	36.0	1	MCTSPlayer	26.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	898	4	2	87	92	31.0	2	rhea	29.0	3	Random	35.0	1	MCTSPlayer	25.0	4	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	899	4	2	87	94	30.0	2	rhea	20.0	4	Random	37.0	1	MCTSPlayer	27.0	3	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	900	4	2	87	96	33.0	2	rhea	17.0	4	Random	32.0	3	MCTSPlayer	40.0	1	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	901	4	2	87	94	22.0	4	rhea	26.0	3	Random	35.0	1	MCTSPlayer	34.0	2	OSLA	0	0		0	0		0	0		0	0		0	0	
SushiGo	902	4	2	87	92	38.0	1	rhea	13.0	4	Random	23.0	3	OSLA	31.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	903	4	2	87	96	25.0	3	rhea	25.0	3	Random	28.0	2	OSLA	35.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	904	4	2	87	92	32.0	2	rhea	24.0	4	Random	31.0	3	OSLA	34.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	905	4	2	87	90	30.0	2	rhea	24.0	4	Random	28.0	3	OSLA	36.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	906	4	2	87	90	39.0	1	rhea	17.0	3	Random	15.0	4	OSLA	37.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	907	4	2	87	90	28.0	2	rhea	24.0	4	Random	28.0	2	OSLA	49.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	908	4	2	87	90	36.0	2	rhea	23.0	3	Random	13.0	4	OSLA	39.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	909	4	2	87	92	39.0	2	rhea	24.0	4	Random	30.0	3	OSLA	49.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	910	4	2	87	92	25.0	3	rhea	26.0	2	Random	25.0	3	OSLA	38.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	911	4	2	87	90	40.0	1	rhea	22.0	4	Random	27.0	3	OSLA	35.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	912	4	2	87	94	33.0	2	rhea	16.0	4	Random	25.0	3	OSLA	35.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	913	4	2	87	94	20.0	3	rhea	34.0	1	Random	19.0	4	OSLA	32.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	914	4	2	87	92	28.0	2	rhea	28.0	2	Random	28.0	2	OSLA	40.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	915	4	2	87	90	29.0	2	rhea	26.0	3	Random	18.0	4	OSLA	33.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	916	4	2	87	96	23.0	4	rhea	34.0	2	Random	24.0	3	OSLA	40.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	917	4	2	87	96	45.0	1	rhea	37.0	3	Random	24.0	4	OSLA	41.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	918	4	2	87	94	31.0	2	rhea	29.0	3	Random	29.0	3	OSLA	43.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	919	4	2	87	90	34.0	2	rhea	22.0	3	Random	21.0	4	OSLA	35.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	920	4	2	87	94	32.0	3	rhea	19.0	4	Random	35.0	2	OSLA	42.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	921	4	2	87	94	31.0	1	rhea	26.0	3	Random	23.0	4	OSLA	31.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	922	4	2	87	94	43.0	1	rhea	26.0	2	Random	19.0	4	OSLA	26.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	923	4	2	87	90	42.0	1	rhea	13.0	4	Random	25.0	3	OSLA	38.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	924	4	2	87	90	24.0	3	rhea	28.0	2	Random	24.0	3	OSLA	29.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	925	4	2	87	92	23.0	4	rhea	27.0	3	Random	38.0	1	OSLA	37.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	926	4	2	87	92	31.0	2	rhea	23.0	3	Random	11.0	4	OSLA	36.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	927	4	2	87	94	41.0	1	rhea	19.0	4	Random	27.0	2	OSLA	26.0	3	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	928	4	2	87	96	32.0	2	rhea	23.0	3	Random	16.0	4	OSLA	39.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	929	4	2	87	92	27.0	3	rhea	29.0	1	Random	26.0	4	OSLA	29.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	930	4	2	87	92	39.0	2	rhea	22.0	3	Random	19.0	4	OSLA	41.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	931	4	2	87	94	43.0	1	rhea	15.0	4	Random	27.0	3	OSLA	32.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	932	4	2	87	92	46.0	1	rhea	11.0	4	Random	24.0	3	OSLA	31.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	933	4	2	87	94	30.0	2	rhea	23.0	3	Random	19.0	4	OSLA	34.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	934	4	2	87	90	42.0	2	rhea	19.0	4	Random	30.0	3	OSLA	44.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	935	4	2	87	92	40.0	2	rhea	16.0	4	Random	17.0	3	OSLA	41.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	936	4	2	87	92	34.0	2	rhea	18.0	4	Random	23.0	3	OSLA	37.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	937	4	2	87	90	25.0	3	rhea	18.0	4	Random	29.0	2	OSLA	35.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	938	4	2	87	90	28.0	2	rhea	21.0	4	Random	23.0	3	OSLA	30.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	939	4	2	87	94	42.0	1	rhea	9.00	4	Random	20.0	3	OSLA	25.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	940	4	2	87	92	26.0	2	rhea	25.0	3	Random	20.0	4	OSLA	31.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	941	4	2	87	96	29.0	2	rhea	27.0	3	Random	20.0	4	OSLA	39.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	942	4	2	87	94	33.0	1	rhea	21.0	4	Random	27.0	3	OSLA	33.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	943	4	2	87	96	33.0	2	rhea	18.0	4	Random	27.0	3	OSLA	40.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	944	4	2	87	90	37.0	1	rhea	31.0	2	Random	19.0	4	OSLA	29.0	3	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	945	4	2	87	90	35.0	3	rhea	12.0	4	Random	36.0	2	OSLA	39.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	946	4	2	87	90	36.0	2	rhea	28.0	3	Random	18.0	4	OSLA	38.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	947	4	2	87	94	29.0	2	rhea	21.0	4	Random	29.0	2	OSLA	41.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	948	4	2	87	92	31.0	2	rhea	29.0	3	Random	39.0	1	OSLA	27.0	4	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	949	4	2	87	92	32.0	2	rhea	21.0	4	Random	23.0	3	OSLA	36.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	950	4	2	87	92	40.0	1	rhea	22.0	4	Random	32.0	2	OSLA	27.0	3	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	951	4	2	87	92	34.0	2	rhea	18.0	4	Random	31.0	3	OSLA	40.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	952	4	2	87	94	28.0	3	rhea	26.0	4	Random	29.0	2	OSLA	34.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	953	4	2	87	92	30.0	2	rhea	26.0	3	Random	19.0	4	OSLA	41.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	954	4	2	87	96	29.0	1	rhea	22.0	4	Random	26.0	2	OSLA	25.0	3	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	955	4	2	87	92	36.0	1	rhea	29.0	2	Random	22.0	4	OSLA	29.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	956	4	2	87	94	32.0	2	rhea	18.0	4	Random	31.0	3	OSLA	43.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	957	4	2	87	92	37.0	2	rhea	24.0	3	Random	18.0	4	OSLA	44.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	958	4	2	87	90	33.0	2	rhea	31.0	3	Random	30.0	4	OSLA	34.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	959	4	2	87	92	33.0	2	rhea	23.0	3	Random	22.0	4	OSLA	35.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	960	4	2	87	90	24.0	3	rhea	20.0	4	Random	29.0	2	OSLA	35.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	961	4	2	87	94	34.0	1	rhea	24.0	3	Random	21.0	4	OSLA	31.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	962	4	2	87	90	29.0	2	rhea	25.0	3	Random	24.0	4	OSLA	32.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	963	4	2	87	92	36.0	2	rhea	27.0	3	Random	25.0	4	OSLA	38.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	964	4	2	87	92	28.0	3	rhea	32.0	2	Random	13.0	4	OSLA	34.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	965	4	2	87	94	32.0	1	rhea	21.0	3	Random	18.0	4	OSLA	31.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	966	4	2	87	92	37.0	1	rhea	34.0	2	Random	27.0	3	OSLA	24.0	4	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	967	4	2	87	96	37.0	1	rhea	22.0	4	Random	28.0	2	OSLA	27.0	3	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	968	4	2	87	94	34.0	2	rhea	25.0	3	Random	20.0	4	OSLA	40.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	969	4	2	87	90	36.0	2	rhea	29.0	4	Random	30.0	3	OSLA	37.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	970	4	2	87	90	42.0	1	rhea	22.0	3	Random	22.0	3	OSLA	29.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	971	4	2	87	90	35.0	1	rhea	14.0	4	Random	21.0	3	OSLA	26.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	972	4	2	87	92	31.0	2	rhea	22.0	3	Random	16.0	4	OSLA	32.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	973	4	2	87	94	39.0	1	rhea	26.0	4	Random	34.0	3	OSLA	37.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	974	4	2	87	92	33.0	2	rhea	37.0	1	Random	20.0	4	OSLA	33.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	975	4	2	87	90	33.0	2	rhea	23.0	3	Random	23.0	3	OSLA	39.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	976	4	2	87	94	38.0	1	rhea	28.0	3	Random	24.0	4	OSLA	34.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	977	4	2	87	90	27.0	2	rhea	22.0	3	Random	21.0	4	OSLA	34.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	978	4	2	87	92	30.0	2	rhea	30.0	2	Random	26.0	4	OSLA	37.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	979	4	2	87	92	52.0	1	rhea	26.0	2	Random	23.0	3	OSLA	23.0	3	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	980	4	2	87	92	31.0	2	rhea	20.0	4	Random	26.0	3	OSLA	35.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	981	4	2	87	94	42.0	1	rhea	15.0	4	Random	31.0	3	OSLA	38.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	982	4	2	87	92	26.0	3	rhea	29.0	2	Random	25.0	4	OSLA	41.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	983	4	2	87	96	44.0	1	rhea	11.0	4	Random	32.0	2	OSLA	31.0	3	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	984	4	2	87	94	40.0	1	rhea	20.0	4	Random	25.0	3	OSLA	30.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	985	4	2	87	94	33.0	2	rhea	25.0	4	Random	28.0	3	OSLA	40.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	986	4	2	87	90	36.0	1	rhea	25.0	3	Random	21.0	4	OSLA	28.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	987	4	2	87	90	20.0	4	rhea	22.0	3	Random	26.0	2	OSLA	43.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	988	4	2	87	94	41.0	1	rhea	22.0	4	Random	28.0	3	OSLA	35.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	989	4	2	87	92	45.0	1	rhea	15.0	4	Random	28.0	3	OSLA	31.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	990	4	2	87	92	33.0	2	rhea	22.0	4	Random	27.0	3	OSLA	34.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	991	4	2	87	90	35.0	2	rhea	13.0	4	Random	34.0	3	OSLA	37.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	992	4	2	87	94	28.0	2	rhea	20.0	4	Random	22.0	3	OSLA	40.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	993	4	2	87	92	38.0	1	rhea	13.0	4	Random	29.0	3	OSLA	32.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	994	4	2	87	94	37.0	1	rhea	23.0	3	Random	18.0	4	OSLA	31.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	995	4	2	87	94	35.0	2	rhea	23.0	3	Random	23.0	3	OSLA	38.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	996	4	2	87	90	29.0	2	rhea	31.0	1	Random	21.0	4	OSLA	27.0	3	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	997	4	2	87	90	42.0	1	rhea	18.0	4	Random	23.0	3	OSLA	31.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	998	4	2	87	92	34.0	1	rhea	28.0	4	Random	29.0	3	OSLA	34.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	999	4	2	87	90	27.0	3	rhea	29.0	2	Random	25.0	4	OSLA	38.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	1000	4	2	87	96	33.0	1	rhea	24.0	4	Random	26.0	3	OSLA	30.0	2	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	1001	4	2	87	90	33.0	2	rhea	21.0	4	Random	23.0	3	OSLA	40.0	1	MCTSPlayer	0	0		0	0		0	0		0	0		0	0	
SushiGo	1002	4	2	87	94	31.0	2	rhea	31.0	2	OSLA	38.0	1	MCTSPlayer	31.0	2	Random	0	0		0	0		0	0		0	0		0	0	
SushiGo	1003	4	2	87	90	19.0	4	rhea	21.0	3	OSLA	27.0	2	MCTSPlayer	30.0	1	Random	0	0		0	0		0	0		0	0		0	0	
SushiGo	1004	4	2	87	94	20.0	3	rhea	24.0	2	OSLA	35.0	1	MCTSPlayer	15.0	4	Random	0	0		0	0		0	0		0	0		0	0	
SushiGo	1005	4	2	87	92	34.0	2	rhea	25.0	4	OSLA	36.0	1	MCTSPlayer	34.0	2	Random	0	0		0	0		0	0		0	0		0	0	
SushiGo	1006	4	2	87	92	43.0	1	rhea	28.0	3	OSLA	26.0	4	MCTSPlayer	29.0	2	Random	0	0		0	0		0	0		0	0		0	0	
SushiGo	1007	4	2	87	90	28.0	1	rhea	20.0	4	OSLA	28.0	1	MCTSPlayer	27.0	3	Random	0	0		0	0		0	0		0	0		0	0	
SushiGo	1008	4	2	87	94	29.0	2	rhea	24.0	3	OSLA	33.0	1	MCTSPlayer	24.0	3	Random	0	0		0	0		0	0		0	0		0	0	
SushiGo	1009	4	2	87	94	34.0	1	rhea	24.0	4	OSLA	29.0	2	MCTSPlayer	26.0	3	Random	0	0		0	0		0	0		0	0		0	0	
SushiGo	1010	4	2	87	92	35.0	1	rhea	23.0	4	OSLA	32.0	2	MCTSPlayer	28.0	3	Random	0	0		0	0		0	0		0	0		0	0	
SushiGo	1011	4	2	87	90	35.0	1	rhea	25.0	4	OSLA	34.0	2	MCTSPlayer	32.0	3	Random	0	0		0	0		0	0		0	0		0	0	
SushiGo	1012	4	2	87	90	37.0	1	rhea	37.0	1	OSLA	30.0	3	MCTSPlayer	18.0	4	Random	0	0		0	0		0	0		0	0		0	0	
SushiGo	1013	4	2	87	96	38.0	1	rhea	25.0	2	OSLA	21.0	3	MCTSPlayer	21.0	3	Random	0	0		0	0		0	0		0	0		0	0	
SushiGo	1014	4	2	87	92	20.0	3	rhea	18.0	4	OSLA	36.0	1	MCTSPlayer	27.0	2	Random	0	0		0	0		0	0		0	0		0	0	
SushiGo	1015	4	2	87	92	49.0	1	rhea	19.0	4	OSLA	36.0	2	MCTSPlayer	25.0	3	Random	0	0		0	0		0	0		0	0		0	0	
SushiGo	1016	4	2	87	92	36.0	1	rhea	28.0	3	OSLA	36.0	1	MCTSPlayer	24.0	4	Random	0	0		0	0		0	0		0	0		0	0	
SushiGo	1017	4	2	87	92	36.0	1	rhea	25.0	4	OSLA	35.0	2	MCTSPlayer	27.0	3	Random	0	0		0	0		0	0		0	0		0	0	
SushiGo	1018	4	2	87	92	31.0	2	rhea	21.0	3	OSLA	39.0	1	MCTSPlayer	17.0	4	Random	0	0		0	0		0	0		0	0		0	0	
SushiGo	1019	4	2	87	90	39.0	1	rhea	17.0	4	OSLA	37.0	2	MCTSPlayer	18.0	3	Random	0	0		0	0		0	0		0	0		0	0	
